"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeOfFlightLine","Classification","Synthetic","KeyPoint","Withheld","Overlap","ScanAngleRank","UserData","PointSourceId","Red","Green","Blue","ClusterID"
572288.066,4498585.252,37.493,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40704.000,35072.000,30.000
572288.074,4498585.293,37.502,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40448.000,35584.000,30.000
572288.080,4498585.311,37.501,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,41472.000,36096.000,30.000
572288.091,4498585.349,37.504,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41216.000,34816.000,30.000
572288.095,4498585.369,37.507,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40704.000,34816.000,30.000
572288.169,4498585.635,37.528,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40192.000,35072.000,30.000
572288.175,4498585.654,37.528,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40704.000,35328.000,30.000
572288.179,4498585.674,37.530,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40704.000,35328.000,30.000
572288.184,4498585.694,37.534,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40704.000,35072.000,30.000
572288.189,4498585.714,37.537,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40704.000,35072.000,30.000
572288.145,4498585.632,37.530,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,39680.000,35328.000,30.000
572288.150,4498585.651,37.532,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,39680.000,35072.000,30.000
572288.155,4498585.671,37.534,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,39936.000,35328.000,30.000
572288.165,4498585.711,37.539,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,39936.000,34816.000,30.000
572288.170,4498585.730,37.541,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,39936.000,34816.000,30.000
572288.188,4498585.810,37.554,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,39936.000,35840.000,30.000
572287.920,4498584.829,37.439,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40704.000,35072.000,30.000
572287.948,4498584.922,37.443,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41472.000,35584.000,30.000
572287.953,4498584.941,37.445,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,42240.000,36352.000,30.000
572287.958,4498584.961,37.447,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,42496.000,36864.000,30.000
572287.962,4498584.980,37.449,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41728.000,35840.000,30.000
572287.966,4498585.011,37.461,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,41728.000,35328.000,30.000
572287.967,4498585.058,37.484,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41984.000,35328.000,30.000
572287.974,4498585.073,37.480,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,42752.000,35840.000,30.000
572287.975,4498585.098,37.492,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,41216.000,34304.000,30.000
572287.902,4498584.843,37.440,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,41216.000,35328.000,30.000
572287.908,4498584.862,37.442,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,41216.000,35840.000,30.000
572287.948,4498585.059,37.480,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,43008.000,37120.000,30.000
572287.957,4498585.098,37.486,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,42240.000,36096.000,30.000
572287.960,4498585.133,37.501,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,42752.000,36608.000,30.000
572287.971,4498585.171,37.502,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,41216.000,34816.000,30.000
572287.982,4498585.195,37.496,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40704.000,34560.000,30.000
572288.030,4498585.403,37.528,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40704.000,34816.000,30.000
572287.886,4498584.868,37.446,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41984.000,36096.000,30.000
572287.892,4498584.887,37.447,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41728.000,36096.000,30.000
572287.896,4498584.906,37.450,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,41216.000,35840.000,30.000
572287.901,4498584.925,37.452,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41728.000,36096.000,30.000
572287.905,4498584.945,37.456,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41984.000,36608.000,30.000
572287.909,4498584.965,37.460,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,42240.000,36096.000,30.000
572287.913,4498584.985,37.464,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41728.000,36096.000,30.000
572287.917,4498585.005,37.468,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41728.000,36096.000,30.000
572287.922,4498585.025,37.471,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41984.000,36608.000,30.000
572287.926,4498585.044,37.475,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,42240.000,36352.000,30.000
572287.928,4498585.065,37.481,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,42240.000,36096.000,30.000
572287.932,4498585.085,37.485,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,42752.000,37120.000,30.000
572287.937,4498585.104,37.488,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,43008.000,37632.000,30.000
572287.943,4498585.159,37.507,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,41984.000,36096.000,30.000
572287.949,4498585.178,37.508,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41472.000,35840.000,30.000
572287.957,4498585.192,37.501,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41728.000,35584.000,30.000
572287.963,4498585.209,37.500,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,41216.000,34816.000,30.000
572287.968,4498585.229,37.502,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40448.000,34560.000,30.000
572288.097,4498585.711,37.546,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,39936.000,33792.000,30.000
572288.102,4498585.730,37.548,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40192.000,33792.000,30.000
572287.855,4498584.837,37.446,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40704.000,35072.000,30.000
572287.859,4498584.856,37.449,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40960.000,35584.000,30.000
572287.865,4498584.875,37.450,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,41216.000,35584.000,30.000
572287.870,4498584.893,37.451,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41472.000,35840.000,30.000
572287.876,4498584.912,37.452,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40704.000,35328.000,30.000
572287.881,4498584.931,37.453,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41472.000,35840.000,30.000
572287.886,4498584.951,37.456,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41728.000,36096.000,30.000
572287.890,4498584.970,37.460,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41984.000,35840.000,30.000
572287.894,4498584.990,37.463,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41728.000,36096.000,30.000
572287.898,4498585.010,37.466,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41728.000,36352.000,30.000
572287.903,4498585.028,37.469,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41984.000,36352.000,30.000
572287.906,4498585.049,37.474,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,42496.000,36864.000,30.000
572287.908,4498585.070,37.482,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,42496.000,36608.000,30.000
572287.910,4498585.105,37.498,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,42752.000,37120.000,30.000
572287.914,4498585.125,37.502,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,43008.000,37376.000,30.000
572287.918,4498585.145,37.505,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,42752.000,37120.000,30.000
572287.923,4498585.165,37.508,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,41728.000,36352.000,30.000
572287.927,4498585.185,37.512,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41472.000,35840.000,30.000
572287.932,4498585.205,37.515,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,41472.000,35584.000,30.000
572287.941,4498585.217,37.506,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40960.000,34560.000,30.000
572287.951,4498585.256,37.510,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40704.000,34560.000,30.000
572288.083,4498585.735,37.548,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40192.000,34304.000,30.000
572288.087,4498585.756,37.552,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40448.000,34560.000,30.000
572288.091,4498585.776,37.556,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40192.000,33792.000,30.000
572288.096,4498585.796,37.558,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40448.000,34304.000,30.000
572288.100,4498585.816,37.563,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40192.000,34560.000,30.000
572287.826,4498584.802,37.440,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40704.000,34816.000,30.000
572287.841,4498584.859,37.447,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40704.000,35584.000,30.000
572287.851,4498584.897,37.449,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,41216.000,35840.000,30.000
572287.857,4498584.916,37.450,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40960.000,35840.000,30.000
572287.862,4498584.935,37.451,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41216.000,35840.000,30.000
572287.867,4498584.954,37.454,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41728.000,35840.000,30.000
572287.872,4498584.974,37.456,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,41216.000,35328.000,30.000
572287.876,4498584.993,37.460,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,41472.000,35584.000,30.000
572287.880,4498585.013,37.463,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,41472.000,35840.000,30.000
572287.883,4498585.034,37.470,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,42240.000,36864.000,30.000
572287.888,4498585.076,37.485,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,42496.000,36864.000,30.000
572287.879,4498585.089,37.489,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,42752.000,36608.000,30.000
572287.888,4498585.128,37.495,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,42240.000,36864.000,30.000
572287.892,4498585.147,37.498,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,42496.000,36864.000,30.000
572287.902,4498585.185,37.502,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40960.000,35072.000,30.000
572287.906,4498585.205,37.506,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41216.000,34560.000,30.000
572287.927,4498585.282,37.511,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40704.000,34304.000,30.000
572288.061,4498585.785,37.559,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,39680.000,33792.000,30.000
572287.837,4498584.963,37.457,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,41216.000,35584.000,30.000
572287.841,4498584.983,37.460,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,41472.000,35840.000,30.000
572287.849,4498585.023,37.469,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,42240.000,36096.000,30.000
572287.854,4498585.101,37.501,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,43008.000,37120.000,30.000
572287.866,4498585.134,37.499,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,43008.000,37632.000,30.000
572287.872,4498585.153,37.499,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,43008.000,36864.000,30.000
572287.877,4498585.172,37.501,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,42240.000,36352.000,30.000
572287.882,4498585.191,37.503,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,42240.000,35840.000,30.000
572287.886,4498585.211,37.506,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,42240.000,35072.000,30.000
572287.898,4498585.249,37.507,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41216.000,35072.000,30.000
572287.903,4498585.267,37.508,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40960.000,34304.000,30.000
572285.922,4498584.517,35.221,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,49920.000,50944.000,53248.000,36.000
572285.925,4498584.526,35.219,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43776.000,44032.000,46080.000,36.000
572285.928,4498584.533,35.221,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,47616.000,48128.000,49408.000,36.000
572287.667,4498583.223,37.191,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,16384.000,13312.000,38.000
572287.696,4498583.307,37.204,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48896.000,15616.000,12800.000,38.000
572287.705,4498583.332,37.209,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,15616.000,11776.000,38.000
572287.710,4498583.345,37.212,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,15360.000,12544.000,38.000
572287.717,4498583.365,37.215,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48640.000,14336.000,11520.000,38.000
572287.721,4498583.378,37.217,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,18432.000,15872.000,38.000
572287.709,4498583.381,37.220,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,14592.000,12544.000,38.000
572287.649,4498583.227,37.195,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,12032.000,9216.000,38.000
572287.653,4498583.240,37.197,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47872.000,13568.000,10240.000,38.000
572287.657,4498583.253,37.199,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,12800.000,9472.000,38.000
572287.670,4498583.286,37.206,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47872.000,13312.000,9728.000,38.000
572287.674,4498583.298,37.208,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,15872.000,12800.000,38.000
572287.637,4498583.230,37.198,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48384.000,13056.000,9984.000,38.000
572287.641,4498583.244,37.200,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,13056.000,11776.000,38.000
572287.645,4498583.256,37.202,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,12544.000,11264.000,38.000
572287.653,4498583.276,37.207,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48128.000,13568.000,10752.000,38.000
572287.658,4498583.289,37.209,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,13312.000,11008.000,38.000
572287.662,4498583.302,37.212,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,13824.000,11520.000,38.000
572287.667,4498583.315,37.214,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,13056.000,9728.000,38.000
572287.673,4498583.340,37.216,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,14336.000,11520.000,38.000
572287.642,4498583.281,37.209,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,49408.000,17152.000,13824.000,38.000
572287.655,4498583.318,37.216,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,16640.000,14336.000,38.000
572287.689,4498583.429,37.228,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,13312.000,9472.000,38.000
572287.692,4498583.441,37.230,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,13056.000,9728.000,38.000
572288.297,4498586.439,37.691,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,49408.000,13568.000,12032.000,33.000
572288.305,4498586.455,37.699,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48384.000,14080.000,11264.000,33.000
572288.307,4498586.467,37.699,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,15616.000,13312.000,33.000
572288.289,4498586.456,37.693,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48128.000,16896.000,14336.000,33.000
572288.292,4498586.468,37.691,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50944.000,14592.000,12800.000,33.000
572288.038,4498586.520,37.730,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,49408.000,14848.000,13056.000,33.000
572288.041,4498586.533,37.730,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,10240.000,8192.000,33.000
572287.886,4498585.347,37.528,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,15104.000,11520.000,30.000
572286.770,4498584.106,36.802,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,10496.000,7936.000,29.000
572288.187,4498586.498,37.670,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,10496.000,7936.000,33.000
572287.848,4498585.359,37.530,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,13056.000,10496.000,30.000
572288.149,4498586.503,37.674,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,9216.000,7424.000,33.000
572288.127,4498586.488,37.673,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,9984.000,8192.000,33.000
572288.103,4498586.496,37.681,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,10496.000,8192.000,33.000
572288.098,4498586.491,37.681,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,11776.000,9472.000,33.000
